mean_B,mean_G,mean_R,std_B,std_G,std_R,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,lbp_bin_10,lbp_bin_11,lbp_bin_12,lbp_bin_13,lbp_bin_14,lbp_bin_15,lbp_bin_16,lbp_bin_17,lbp_bin_18,lbp_bin_19,lbp_bin_20,lbp_bin_21,lbp_bin_22,lbp_bin_23,lbp_bin_24,lbp_bin_25,lbp_bin_26,lbp_bin_27,lbp_bin_28,lbp_bin_29,lbp_bin_30,lbp_bin_31,lbp_bin_32,lbp_bin_33,lbp_bin_34,lbp_bin_35,lbp_bin_36,lbp_bin_37,lbp_bin_38,lbp_bin_39,lbp_bin_40,lbp_bin_41,lbp_bin_42,lbp_bin_43,lbp_bin_44,lbp_bin_45,lbp_bin_46,lbp_bin_47,lbp_bin_48,lbp_bin_49,lbp_bin_50,lbp_bin_51,lbp_bin_52,lbp_bin_53,lbp_bin_54,lbp_bin_55,lbp_bin_56,lbp_bin_57,contrast,dissimilarity,homogeneity,energy,correlation,edge_strength,label
106.32470703125,94.33624267578125,120.10711669921875,56.06250574756197,58.88985630585675,68.0755496280654,0.06500244140625,0.0697021484375,0.04571533203125,0.10882568359375,0.16949462890625,0.13348388671875,0.05145263671875,0.0938720703125,0.12969970703125,0.13275146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.81483759842524,8.560162401574805,0.24586948233184927,0.03535668122740563,0.9698030456091694,62.761627593424144,0
128.50567626953125,133.527099609375,161.874755859375,38.98938428496389,34.132820517935656,33.77271280651718,0.044921875,0.0616455078125,0.04681396484375,0.09967041015625,0.14306640625,0.1513671875,0.06427001953125,0.07159423828125,0.2088623046875,0.1077880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.27208415354332,5.235174704724409,0.3610870039400856,0.08924349309971039,0.9486648972842298,44.588572309211,0
98.79669189453125,118.14691162109375,146.14990234375,50.531313884594155,49.31125445474796,56.37962594475198,0.01995849609375,0.04217529296875,0.038330078125,0.1502685546875,0.359375,0.169921875,0.05908203125,0.0517578125,0.0467529296875,0.0623779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.17064468503946,8.054749015748035,0.23007964906575618,0.019095661391427852,0.9593881144356626,90.57947944003314,0
85.771240234375,111.05426025390625,132.822021484375,61.14546974020955,52.64241215302273,46.59198744796256,0.0408935546875,0.05511474609375,0.0350341796875,0.1181640625,0.22357177734375,0.169677734375,0.055419921875,0.08154296875,0.12213134765625,0.09844970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.75707431102363,4.727915846456693,0.3194235241406076,0.04685711504185515,0.9884594154561193,40.71386733580411,0
114.2120361328125,120.9591064453125,130.2467041015625,72.78256383431109,67.61572860992892,62.52998441979174,0.02020263671875,0.03741455078125,0.02923583984375,0.1295166015625,0.24639892578125,0.22393798828125,0.061279296875,0.068115234375,0.11981201171875,0.0640869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.2739911417323,4.9611220472440944,0.4371616516329477,0.046946874727610666,0.978372949243195,55.963942922697605,0
160.67559814453125,169.0322265625,187.6248779296875,86.84635277032534,78.16379465860805,65.2383655683227,0.02471923828125,0.0364990234375,0.03436279296875,0.12274169921875,0.18243408203125,0.20965576171875,0.06378173828125,0.0599365234375,0.20294189453125,0.06292724609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.5129183070866,7.199434055118109,0.4167225533093583,0.06881525630538533,0.975396242769772,70.1371770402276,0
72.6009521484375,74.54913330078125,83.6004638671875,55.66392216273235,58.60945750276301,67.24369862424017,0.040283203125,0.0606689453125,0.04718017578125,0.1373291015625,0.2684326171875,0.15887451171875,0.06048583984375,0.06005859375,0.07452392578125,0.0921630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.8345841535433,10.618663877952757,0.1848639612715627,0.019581101323625526,0.9490292135435103,92.09327422696956,0
79.0887451171875,80.76800537109375,140.95892333984375,35.690320943776904,41.41331395258205,53.3669235117527,0.05462646484375,0.07977294921875,0.04278564453125,0.1092529296875,0.22613525390625,0.12701416015625,0.05157470703125,0.08331298828125,0.104736328125,0.12078857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.50141486220474,8.405942421259843,0.18381586392849036,0.025473091154236824,0.959938878057595,62.064686092398816,0
117.67803955078125,127.59393310546875,158.06207275390625,73.51232335945234,45.27364406024293,37.369257658793764,0.0167236328125,0.0467529296875,0.04010009765625,0.12457275390625,0.35504150390625,0.2000732421875,0.0567626953125,0.05743408203125,0.04638671875,0.05615234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.7642101377953,6.962290846456693,0.28092330971837554,0.022444819634790884,0.9592783608573202,68.21957697352474,0
88.61407470703125,115.18780517578125,146.6036376953125,43.839099279445634,47.888971425540554,54.23984641309017,0.03546142578125,0.047119140625,0.04168701171875,0.12750244140625,0.22540283203125,0.2001953125,0.06500244140625,0.0736083984375,0.08599853515625,0.0980224609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0123031496063,5.146776574803149,0.3315792425965325,0.033729371299085924,0.9743344659954883,47.48434551243439,0
